Year/年/年,Month/月/月,Day/日/日,Hour/時/时,Minute/分/分,Second/秒/秒,TimeZone/時區/时区,Height(m)/高度(米)/高度(米)
2026,7,10,22,9,,UTC+8,1.13
2026,7,11,5,52,,UTC+8,2.14
2026,7,11,13,14,,UTC+8,0.57
2026,7,11,20,29,,UTC+8,1.28
2026,7,11,23,1,,UTC+8,1.19
2026,7,12,6,36,,UTC+8,2.31
2026,7,12,14,16,,UTC+8,0.36
2026,7,12,21,39,,UTC+8,1.31
2026,7,13,0,0,,UTC+8,1.22
2026,7,13,7,30,,UTC+8,2.45
2026,7,13,15,10,,UTC+8,0.2
2026,7,13,22,27,,UTC+8,1.34
2026,7,14,1,8,,UTC+8,1.21
2026,7,14,8,27,,UTC+8,2.54
2026,7,14,15,59,,UTC+8,0.12
2026,7,14,23,8,,UTC+8,1.36
2026,7,15,2,17,,UTC+8,1.17
2026,7,15,9,24,,UTC+8,2.57
2026,7,15,16,44,,UTC+8,0.12
2026,7,15,23,46,,UTC+8,1.4
2026,7,16,3,16,,UTC+8,1.12
2026,7,16,10,20,,UTC+8,2.53
2026,7,16,17,25,,UTC+8,0.2
2026,7,17,0,24,,UTC+8,1.44
2026,7,17,4,10,,UTC+8,1.08
2026,7,17,11,14,,UTC+8,2.41
2026,7,17,18,2,,UTC+8,0.33
2026,7,18,1,2,,UTC+8,1.49
2026,7,18,5,0,,UTC+8,1.07
2026,7,18,12,6,,UTC+8,2.23
2026,7,18,18,35,,UTC+8,0.5
2026,7,19,1,41,,UTC+8,1.56
2026,7,19,5,51,,UTC+8,1.09
2026,7,19,12,56,,UTC+8,2
2026,7,19,19,6,,UTC+8,0.67
2026,7,20,2,21,,UTC+8,1.64
2026,7,20,6,46,,UTC+8,1.14
2026,7,20,13,48,,UTC+8,1.75
2026,7,20,19,34,,UTC+8,0.83
2026,7,21,3,3,,UTC+8,1.71
2026,7,21,7,53,,UTC+8,1.18
2026,7,21,14,53,,UTC+8,1.5
2026,7,21,20,3,,UTC+8,0.97
2026,7,22,3,45,,UTC+8,1.79
2026,7,22,9,54,,UTC+8,1.17
2026,7,22,16,32,,UTC+8,1.29
2026,7,22,20,30,,UTC+8,1.08
2026,7,23,4,26,,UTC+8,1.87
2026,7,23,13,54,,UTC+8,1.01
2026,7,24,5,2,,UTC+8,1.94
2026,7,24,14,19,,UTC+8,0.84
2026,7,25,5,34,,UTC+8,2.02
2026,7,25,14,33,,UTC+8,0.7
2026,7,26,6,9,,UTC+8,2.1
2026,7,26,14,57,,UTC+8,0.58
2026,7,27,6,49,,UTC+8,2.18
2026,7,27,15,26,,UTC+8,0.51
2026,7,27,22,24,,UTC+8,1.32
2026,7,28,0,37,,UTC+8,1.26
2026,7,28,7,32,,UTC+8,2.23
2026,7,28,15,55,,UTC+8,0.46
2026,7,28,22,47,,UTC+8,1.34
2026,7,29,1,41,,UTC+8,1.22
2026,7,29,8,16,,UTC+8,2.28
2026,7,29,16,21,,UTC+8,0.45
2026,7,29,23,13,,UTC+8,1.37
2026,7,30,2,34,,UTC+8,1.17
2026,7,30,9,2,,UTC+8,2.29
2026,7,30,16,45,,UTC+8,0.47
2026,7,30,23,39,,UTC+8,1.41
2026,7,31,3,22,,UTC+8,1.13
2026,7,31,9,47,,UTC+8,2.28
2026,7,31,17,6,,UTC+8,0.51
2026,8,1,0,4,,UTC+8,1.46
2026,8,1,4,7,,UTC+8,1.09
2026,8,1,10,32,,UTC+8,2.24
2026,8,1,17,30,,UTC+8,0.57
2026,8,2,0,28,,UTC+8,1.53
2026,8,2,4,52,,UTC+8,1.06
2026,8,2,11,17,,UTC+8,2.15
2026,8,2,17,55,,UTC+8,0.65
2026,8,3,0,56,,UTC+8,1.61
2026,8,3,5,39,,UTC+8,1.05
2026,8,3,12,2,,UTC+8,2.01
2026,8,3,18,21,,UTC+8,0.75
2026,8,4,1,29,,UTC+8,1.7
2026,8,4,6,29,,UTC+8,1.05
2026,8,4,12,52,,UTC+8,1.82
2026,8,4,18,48,,UTC+8,0.87
2026,8,5,2,7,,UTC+8,1.8
2026,8,5,7,29,,UTC+8,1.04
2026,8,5,13,55,,UTC+8,1.6
2026,8,5,19,15,,UTC+8,0.99
2026,8,6,2,49,,UTC+8,1.9
2026,8,6,8,52,,UTC+8,1.01
2026,8,6,15,32,,UTC+8,1.4
2026,8,6,19,42,,UTC+8,1.11
2026,8,7,3,35,,UTC+8,2.01
2026,8,7,10,31,,UTC+8,0.91
2026,8,7,17,24,,UTC+8,1.27
2026,8,7,20,8,,UTC+8,1.22
2026,8,8,4,27,,UTC+8,2.13
2026,8,8,12,13,,UTC+8,0.74
2026,8,9,5,25,,UTC+8,2.26
2026,8,9,13,31,,UTC+8,0.54
2026,8,10,6,26,,UTC+8,2.38
2026,8,10,14,19,,UTC+8,0.38
2026,8,11,7,28,,UTC+8,2.48
2026,8,11,15,1,,UTC+8,0.29
2026,8,11,22,12,,UTC+8,1.46
2026,8,12,1,25,,UTC+8,1.25
2026,8,12,8,27,,UTC+8,2.54
2026,8,12,15,39,,UTC+8,0.27
2026,8,12,22,40,,UTC+8,1.51
2026,8,13,2,27,,UTC+8,1.14
2026,8,13,9,22,,UTC+8,2.54
2026,8,13,16,14,,UTC+8,0.32
2026,8,13,23,9,,UTC+8,1.58
2026,8,14,3,20,,UTC+8,1.04
2026,8,14,10,15,,UTC+8,2.46
2026,8,14,16,47,,UTC+8,0.43
2026,8,14,23,37,,UTC+8,1.66
2026,8,15,4,8,,UTC+8,0.98
2026,8,15,11,3,,UTC+8,2.32
2026,8,15,17,16,,UTC+8,0.58
2026,8,16,0,4,,UTC+8,1.74
2026,8,16,4,54,,UTC+8,0.97
2026,8,16,11,49,,UTC+8,2.12
2026,8,16,17,43,,UTC+8,0.74
2026,8,17,0,30,,UTC+8,1.82
2026,8,17,5,40,,UTC+8,1
2026,8,17,12,32,,UTC+8,1.89
2026,8,17,18,9,,UTC+8,0.9
2026,8,18,0,58,,UTC+8,1.89
2026,8,18,6,30,,UTC+8,1.05
2026,8,18,13,18,,UTC+8,1.66
2026,8,18,18,33,,UTC+8,1.04
2026,8,19,1,29,,UTC+8,1.94
2026,8,19,7,29,,UTC+8,1.11
2026,8,19,14,21,,UTC+8,1.44
2026,8,19,18,53,,UTC+8,1.16
2026,8,20,2,6,,UTC+8,1.98
2026,8,20,9,22,,UTC+8,1.13
2026,8,21,2,50,,UTC+8,2.01
2026,8,21,13,4,,UTC+8,1
2026,8,22,3,42,,UTC+8,2.04
2026,8,22,13,36,,UTC+8,0.86
2026,8,23,4,37,,UTC+8,2.09
2026,8,23,14,2,,UTC+8,0.75
2026,8,24,5,31,,UTC+8,2.14
2026,8,24,14,28,,UTC+8,0.67
2026,8,25,6,23,,UTC+8,2.2
2026,8,25,14,55,,UTC+8,0.62
2026,8,25,21,53,,UTC+8,1.49
2026,8,26,0,53,,UTC+8,1.36
2026,8,26,7,14,,UTC+8,2.26
2026,8,26,15,20,,UTC+8,0.6
2026,8,26,22,9,,UTC+8,1.53
2026,8,27,1,48,,UTC+8,1.27
2026,8,27,8,4,,UTC+8,2.3
2026,8,27,15,41,,UTC+8,0.61
2026,8,27,22,27,,UTC+8,1.59
2026,8,28,2,35,,UTC+8,1.16
2026,8,28,8,54,,UTC+8,2.32
2026,8,28,16,0,,UTC+8,0.65
2026,8,28,22,43,,UTC+8,1.67
2026,8,29,3,19,,UTC+8,1.07
2026,8,29,9,43,,UTC+8,2.3
2026,8,29,16,20,,UTC+8,0.71
2026,8,29,22,57,,UTC+8,1.76
2026,8,30,4,2,,UTC+8,0.98
2026,8,30,10,30,,UTC+8,2.23
2026,8,30,16,44,,UTC+8,0.79
2026,8,30,23,19,,UTC+8,1.87
2026,8,31,4,45,,UTC+8,0.93
2026,8,31,11,18,,UTC+8,2.12
2026,8,31,17,9,,UTC+8,0.89
2026,8,31,23,49,,UTC+8,1.97
2026,9,1,5,31,,UTC+8,0.9
2026,9,1,12,6,,UTC+8,1.95
2026,9,1,17,34,,UTC+8,1.01
2026,9,2,0,22,,UTC+8,2.07
2026,9,2,6,20,,UTC+8,0.9
2026,9,2,13,1,,UTC+8,1.75
2026,9,2,17,57,,UTC+8,1.12
2026,9,3,0,57,,UTC+8,2.14
2026,9,3,7,21,,UTC+8,0.92
2026,9,3,14,13,,UTC+8,1.54
2026,9,3,18,18,,UTC+8,1.24
2026,9,4,1,38,,UTC+8,2.2
2026,9,4,8,51,,UTC+8,0.93
2026,9,4,15,53,,UTC+8,1.39
2026,9,4,18,13,,UTC+8,1.34
2026,9,5,2,40,,UTC+8,2.23
2026,9,5,10,36,,UTC+8,0.86
2026,9,6,4,4,,UTC+8,2.28
2026,9,6,12,30,,UTC+8,0.73
2026,9,7,5,19,,UTC+8,2.35
2026,9,7,13,20,,UTC+8,0.61
2026,9,8,6,28,,UTC+8,2.42
2026,9,8,13,57,,UTC+8,0.54
2026,9,8,21,14,,UTC+8,1.62
2026,9,9,0,32,,UTC+8,1.42
2026,9,9,7,30,,UTC+8,2.47
2026,9,9,14,31,,UTC+8,0.52
2026,9,9,21,33,,UTC+8,1.69
2026,9,10,1,36,,UTC+8,1.25
2026,9,10,8,26,,UTC+8,2.47
2026,9,10,15,3,,UTC+8,0.56
2026,9,10,21,53,,UTC+8,1.77
2026,9,11,2,28,,UTC+8,1.09
2026,9,11,9,18,,UTC+8,2.42
2026,9,11,15,34,,UTC+8,0.64
2026,9,11,22,12,,UTC+8,1.88
2026,9,12,3,16,,UTC+8,0.97
2026,9,12,10,7,,UTC+8,2.32
2026,9,12,16,2,,UTC+8,0.77
2026,9,12,22,32,,UTC+8,1.98
2026,9,13,4,0,,UTC+8,0.91
2026,9,13,10,51,,UTC+8,2.17
2026,9,13,16,30,,UTC+8,0.91
2026,9,13,22,55,,UTC+8,2.08
2026,9,14,4,43,,UTC+8,0.9
2026,9,14,11,34,,UTC+8,2
2026,9,14,16,55,,UTC+8,1.05
2026,9,14,23,23,,UTC+8,2.15
2026,9,15,5,27,,UTC+8,0.92
2026,9,15,12,17,,UTC+8,1.81
2026,9,15,17,18,,UTC+8,1.18
2026,9,15,23,52,,UTC+8,2.19
2026,9,16,6,13,,UTC+8,0.98
2026,9,16,13,5,,UTC+8,1.63
2026,9,16,17,35,,UTC+8,1.29
2026,9,17,0,23,,UTC+8,2.2
2026,9,17,7,8,,UTC+8,1.04
2026,9,17,14,21,,UTC+8,1.47
2026,9,17,17,24,,UTC+8,1.37
2026,9,18,0,56,,UTC+8,2.19
2026,9,18,8,45,,UTC+8,1.09
2026,9,19,1,41,,UTC+8,2.16
2026,9,19,11,40,,UTC+8,1.03
2026,9,20,2,45,,UTC+8,2.13
2026,9,20,12,35,,UTC+8,0.94
2026,9,21,3,55,,UTC+8,2.13
2026,9,21,13,13,,UTC+8,0.87
2026,9,22,4,59,,UTC+8,2.16
2026,9,22,13,44,,UTC+8,0.82
2026,9,22,21,0,,UTC+8,1.67
2026,9,22,23,54,,UTC+8,1.57
2026,9,23,5,58,,UTC+8,2.19
2026,9,23,14,10,,UTC+8,0.81
2026,9,23,21,4,,UTC+8,1.71
2026,9,24,0,55,,UTC+8,1.43
2026,9,24,6,55,,UTC+8,2.23
2026,9,24,14,30,,UTC+8,0.82
2026,9,24,21,15,,UTC+8,1.78
2026,9,25,1,43,,UTC+8,1.28
2026,9,25,7,52,,UTC+8,2.26
2026,9,25,14,47,,UTC+8,0.85
2026,9,25,21,24,,UTC+8,1.88
2026,9,26,2,27,,UTC+8,1.12
2026,9,26,8,47,,UTC+8,2.25
2026,9,26,15,7,,UTC+8,0.9
2026,9,26,21,37,,UTC+8,2
2026,9,27,3,10,,UTC+8,0.97
2026,9,27,9,38,,UTC+8,2.22
2026,9,27,15,32,,UTC+8,0.97
2026,9,27,22,0,,UTC+8,2.14
2026,9,28,3,52,,UTC+8,0.84
2026,9,28,10,28,,UTC+8,2.14
2026,9,28,15,57,,UTC+8,1.07
2026,9,28,22,29,,UTC+8,2.27
2026,9,29,4,36,,UTC+8,0.76
2026,9,29,11,17,,UTC+8,2.02
2026,9,29,16,22,,UTC+8,1.17
2026,9,29,23,1,,UTC+8,2.37
2026,9,30,5,23,,UTC+8,0.73
2026,9,30,12,9,,UTC+8,1.86
2026,9,30,16,45,,UTC+8,1.27
2026,9,30,23,36,,UTC+8,2.44
2026,10,1,6,15,,UTC+8,0.75
2026,10,1,13,12,,UTC+8,1.69
2026,10,1,17,1,,UTC+8,1.37
2026,10,2,0,14,,UTC+8,2.46
2026,10,2,7,22,,UTC+8,0.81
2026,10,2,14,36,,UTC+8,1.54
2026,10,2,16,59,,UTC+8,1.44
2026,10,3,1,3,,UTC+8,2.43
2026,10,3,8,57,,UTC+8,0.84
2026,10,4,2,19,,UTC+8,2.38
2026,10,4,10,30,,UTC+8,0.82
2026,10,5,3,58,,UTC+8,2.35
2026,10,5,11,52,,UTC+8,0.78
2026,10,6,5,17,,UTC+8,2.34
2026,10,6,12,40,,UTC+8,0.76
2026,10,6,20,11,,UTC+8,1.77
2026,10,6,23,33,,UTC+8,1.6
2026,10,7,6,27,,UTC+8,2.34
2026,10,7,13,16,,UTC+8,0.77
2026,10,7,20,24,,UTC+8,1.85
2026,10,8,0,44,,UTC+8,1.4
2026,10,8,7,28,,UTC+8,2.32
2026,10,8,13,49,,UTC+8,0.82
2026,10,8,20,40,,UTC+8,1.95
2026,10,9,1,38,,UTC+8,1.2
2026,10,9,8,23,,UTC+8,2.27
2026,10,9,14,20,,UTC+8,0.89
2026,10,9,20,57,,UTC+8,2.07
2026,10,10,2,26,,UTC+8,1.03
2026,10,10,9,13,,UTC+8,2.19
2026,10,10,14,49,,UTC+8,0.98
2026,10,10,21,17,,UTC+8,2.19
2026,10,11,3,10,,UTC+8,0.91
2026,10,11,10,1,,UTC+8,2.09
2026,10,11,15,17,,UTC+8,1.1
2026,10,11,21,40,,UTC+8,2.3
2026,10,12,3,53,,UTC+8,0.84
2026,10,12,10,45,,UTC+8,1.97
2026,10,12,15,44,,UTC+8,1.21
2026,10,12,22,5,,UTC+8,2.37
2026,10,13,4,34,,UTC+8,0.82
2026,10,13,11,28,,UTC+8,1.85
2026,10,13,16,6,,UTC+8,1.32
2026,10,13,22,33,,UTC+8,2.41
2026,10,14,5,15,,UTC+8,0.84
2026,10,14,12,14,,UTC+8,1.72
2026,10,14,16,23,,UTC+8,1.41
2026,10,14,22,58,,UTC+8,2.41
2026,10,15,6,0,,UTC+8,0.89
2026,10,15,13,11,,UTC+8,1.61
2026,10,15,16,15,,UTC+8,1.47
2026,10,15,23,15,,UTC+8,2.38
2026,10,16,6,52,,UTC+8,0.95
2026,10,16,23,21,,UTC+8,2.34
2026,10,17,8,9,,UTC+8,1
2026,10,18,0,24,,UTC+8,2.26
2026,10,18,9,46,,UTC+8,1.02
2026,10,19,1,32,,UTC+8,2.18
2026,10,19,11,23,,UTC+8,1
2026,10,20,3,4,,UTC+8,2.12
2026,10,20,12,12,,UTC+8,0.98
2026,10,21,4,23,,UTC+8,2.09
2026,10,21,12,42,,UTC+8,0.98
2026,10,21,19,58,,UTC+8,1.82
2026,10,21,23,47,,UTC+8,1.62
2026,10,22,5,29,,UTC+8,2.09
2026,10,22,13,2,,UTC+8,0.99
2026,10,22,20,5,,UTC+8,1.9
2026,10,23,0,44,,UTC+8,1.43
2026,10,23,6,35,,UTC+8,2.09
2026,10,23,13,22,,UTC+8,1.02
2026,10,23,20,11,,UTC+8,2.01
2026,10,24,1,31,,UTC+8,1.22
2026,10,24,7,41,,UTC+8,2.08
2026,10,24,13,46,,UTC+8,1.07
2026,10,24,20,23,,UTC+8,2.15
2026,10,25,2,15,,UTC+8,1.01
2026,10,25,8,40,,UTC+8,2.06
2026,10,25,14,13,,UTC+8,1.13
2026,10,25,20,45,,UTC+8,2.31
2026,10,26,2,59,,UTC+8,0.81
2026,10,26,9,35,,UTC+8,2.02
2026,10,26,14,41,,UTC+8,1.21
2026,10,26,21,13,,UTC+8,2.47
2026,10,27,3,43,,UTC+8,0.66
2026,10,27,10,27,,UTC+8,1.95
2026,10,27,15,9,,UTC+8,1.29
2026,10,27,21,46,,UTC+8,2.59
2026,10,28,4,29,,UTC+8,0.57
2026,10,28,11,20,,UTC+8,1.85
2026,10,28,15,33,,UTC+8,1.37
2026,10,28,22,23,,UTC+8,2.67
2026,10,29,5,19,,UTC+8,0.55
2026,10,29,12,20,,UTC+8,1.73
2026,10,29,15,51,,UTC+8,1.43
2026,10,29,23,5,,UTC+8,2.68
2026,10,30,6,17,,UTC+8,0.59
2026,10,30,13,31,,UTC+8,1.63
2026,10,30,16,2,,UTC+8,1.49
2026,10,30,23,53,,UTC+8,2.63
2026,10,31,7,30,,UTC+8,0.67
2026,11,1,0,51,,UTC+8,2.53
2026,11,1,8,47,,UTC+8,0.74
2026,11,2,2,16,,UTC+8,2.39
2026,11,2,9,56,,UTC+8,0.8
2026,11,3,3,49,,UTC+8,2.28
2026,11,3,10,57,,UTC+8,0.86
2026,11,3,18,54,,UTC+8,1.81
2026,11,3,22,0,,UTC+8,1.71
2026,11,4,5,7,,UTC+8,2.18
2026,11,4,11,46,,UTC+8,0.92
2026,11,4,19,7,,UTC+8,1.92
2026,11,4,23,45,,UTC+8,1.53
2026,11,5,6,18,,UTC+8,2.1
2026,11,5,12,25,,UTC+8,0.99
2026,11,5,19,28,,UTC+8,2.03
2026,11,6,0,48,,UTC+8,1.32
2026,11,6,7,22,,UTC+8,2.02
2026,11,6,13,0,,UTC+8,1.07
2026,11,6,19,50,,UTC+8,2.15
2026,11,7,1,39,,UTC+8,1.11
2026,11,7,8,21,,UTC+8,1.94
2026,11,7,13,32,,UTC+8,1.16
2026,11,7,20,11,,UTC+8,2.27
2026,11,8,2,25,,UTC+8,0.95
2026,11,8,9,15,,UTC+8,1.87
2026,11,8,14,2,,UTC+8,1.24
2026,11,8,20,33,,UTC+8,2.38
2026,11,9,3,8,,UTC+8,0.82
2026,11,9,10,5,,UTC+8,1.8
2026,11,9,14,30,,UTC+8,1.32
2026,11,9,20,57,,UTC+8,2.46
2026,11,10,3,50,,UTC+8,0.75
2026,11,10,10,52,,UTC+8,1.74
2026,11,10,14,55,,UTC+8,1.39
2026,11,10,21,22,,UTC+8,2.51
2026,11,11,4,30,,UTC+8,0.72
2026,11,11,11,37,,UTC+8,1.68
2026,11,11,15,12,,UTC+8,1.44
2026,11,11,21,44,,UTC+8,2.52
2026,11,12,5,11,,UTC+8,0.73
2026,11,12,12,25,,UTC+8,1.62
2026,11,12,15,11,,UTC+8,1.48
2026,11,12,21,26,,UTC+8,2.51
2026,11,13,5,53,,UTC+8,0.76
2026,11,13,13,19,,UTC+8,1.57
2026,11,13,15,22,,UTC+8,1.5
2026,11,13,21,54,,UTC+8,2.47
2026,11,14,6,40,,UTC+8,0.81
2026,11,14,22,32,,UTC+8,2.4
2026,11,15,7,33,,UTC+8,0.87
2026,11,15,23,24,,UTC+8,2.3
2026,11,16,8,31,,UTC+8,0.92
2026,11,17,0,31,,UTC+8,2.19
2026,11,17,9,24,,UTC+8,0.97
2026,11,18,1,40,,UTC+8,2.06
2026,11,18,10,13,,UTC+8,1.01
2026,11,18,18,45,,UTC+8,1.79
2026,11,18,21,51,,UTC+8,1.72
2026,11,19,3,31,,UTC+8,1.95
2026,11,19,10,56,,UTC+8,1.05
2026,11,19,18,50,,UTC+8,1.88
2026,11,19,23,20,,UTC+8,1.56
2026,11,20,4,58,,UTC+8,1.87
2026,11,20,11,34,,UTC+8,1.1
2026,11,20,19,0,,UTC+8,2
2026,11,21,0,24,,UTC+8,1.34
2026,11,21,6,17,,UTC+8,1.82
2026,11,21,12,9,,UTC+8,1.15
2026,11,21,19,9,,UTC+8,2.15
2026,11,22,1,16,,UTC+8,1.09
2026,11,22,7,34,,UTC+8,1.79
2026,11,22,12,43,,UTC+8,1.22
2026,11,22,19,31,,UTC+8,2.32
2026,11,23,2,4,,UTC+8,0.84
2026,11,23,8,39,,UTC+8,1.78
2026,11,23,13,15,,UTC+8,1.28
2026,11,23,19,59,,UTC+8,2.49
2026,11,24,2,51,,UTC+8,0.62
2026,11,24,9,38,,UTC+8,1.75
2026,11,24,13,47,,UTC+8,1.34
2026,11,24,20,33,,UTC+8,2.65
2026,11,25,3,39,,UTC+8,0.46
2026,11,25,10,36,,UTC+8,1.71
2026,11,25,14,17,,UTC+8,1.38
2026,11,25,21,14,,UTC+8,2.75
2026,11,26,4,29,,UTC+8,0.38
2026,11,26,11,35,,UTC+8,1.66
2026,11,26,14,46,,UTC+8,1.41
2026,11,26,22,1,,UTC+8,2.79
2026,11,27,5,23,,UTC+8,0.37
2026,11,27,12,34,,UTC+8,1.61
2026,11,27,15,16,,UTC+8,1.44
2026,11,27,22,53,,UTC+8,2.76
2026,11,28,6,20,,UTC+8,0.43
2026,11,28,13,33,,UTC+8,1.58
2026,11,28,15,51,,UTC+8,1.47
2026,11,28,23,47,,UTC+8,2.65
2026,11,29,7,19,,UTC+8,0.53
2026,11,29,14,32,,UTC+8,1.59
2026,11,29,16,46,,UTC+8,1.52
2026,11,30,0,47,,UTC+8,2.48
2026,11,30,8,15,,UTC+8,0.65
2026,11,30,15,33,,UTC+8,1.64
2026,11,30,18,21,,UTC+8,1.59
2026,12,1,2,5,,UTC+8,2.28
2026,12,1,9,7,,UTC+8,0.79
2026,12,1,16,35,,UTC+8,1.74
2026,12,1,19,47,,UTC+8,1.62
2026,12,2,3,30,,UTC+8,2.07
2026,12,2,9,56,,UTC+8,0.92
2026,12,2,17,26,,UTC+8,1.85
2026,12,2,22,2,,UTC+8,1.57
2026,12,3,4,49,,UTC+8,1.89
2026,12,3,10,42,,UTC+8,1.04
2026,12,3,18,6,,UTC+8,1.98
2026,12,3,23,48,,UTC+8,1.4
2026,12,4,6,7,,UTC+8,1.74
2026,12,4,11,23,,UTC+8,1.15
2026,12,4,18,40,,UTC+8,2.1
2026,12,5,0,56,,UTC+8,1.19
2026,12,5,7,22,,UTC+8,1.64
2026,12,5,12,1,,UTC+8,1.24
2026,12,5,19,9,,UTC+8,2.21
2026,12,6,1,49,,UTC+8,1
2026,12,6,8,35,,UTC+8,1.59
2026,12,6,12,36,,UTC+8,1.3
2026,12,6,19,34,,UTC+8,2.32
2026,12,7,2,35,,UTC+8,0.83
2026,12,7,9,35,,UTC+8,1.56
2026,12,7,13,8,,UTC+8,1.35
2026,12,7,19,57,,UTC+8,2.41
2026,12,8,3,18,,UTC+8,0.71
2026,12,8,10,22,,UTC+8,1.55
2026,12,8,13,36,,UTC+8,1.38
2026,12,8,20,20,,UTC+8,2.47
2026,12,9,3,58,,UTC+8,0.63
2026,12,9,11,3,,UTC+8,1.54
2026,12,9,13,58,,UTC+8,1.4
2026,12,9,20,46,,UTC+8,2.5
2026,12,10,4,37,,UTC+8,0.6
2026,12,10,11,42,,UTC+8,1.52
2026,12,10,14,16,,UTC+8,1.4
2026,12,10,21,10,,UTC+8,2.5
2026,12,11,5,13,,UTC+8,0.6
2026,12,11,12,21,,UTC+8,1.5
2026,12,11,14,39,,UTC+8,1.41
2026,12,11,21,29,,UTC+8,2.48
2026,12,12,5,47,,UTC+8,0.63
2026,12,12,13,3,,UTC+8,1.49
2026,12,12,15,8,,UTC+8,1.42
2026,12,12,21,54,,UTC+8,2.43
2026,12,13,6,20,,UTC+8,0.68
2026,12,13,13,48,,UTC+8,1.49
2026,12,13,15,41,,UTC+8,1.44
2026,12,13,22,30,,UTC+8,2.36
2026,12,14,6,55,,UTC+8,0.73
2026,12,14,23,11,,UTC+8,2.26
2026,12,15,7,32,,UTC+8,0.8
2026,12,15,23,59,,UTC+8,2.12
2026,12,16,8,10,,UTC+8,0.87
2026,12,16,16,14,,UTC+8,1.64
2026,12,16,19,15,,UTC+8,1.57
2026,12,17,0,52,,UTC+8,1.96
2026,12,17,8,49,,UTC+8,0.96
2026,12,17,16,49,,UTC+8,1.74
2026,12,17,21,2,,UTC+8,1.54
2026,12,18,1,58,,UTC+8,1.77
2026,12,18,9,28,,UTC+8,1.04
2026,12,18,17,16,,UTC+8,1.86
2026,12,18,22,43,,UTC+8,1.4
2026,12,19,4,29,,UTC+8,1.61
2026,12,19,10,6,,UTC+8,1.13
2026,12,19,17,43,,UTC+8,2.01
2026,12,20,0,0,,UTC+8,1.18
2026,12,20,6,8,,UTC+8,1.52
2026,12,20,10,46,,UTC+8,1.22
2026,12,20,18,12,,UTC+8,2.18
2026,12,21,1,5,,UTC+8,0.92
2026,12,21,7,41,,UTC+8,1.5
2026,12,21,11,26,,UTC+8,1.28
2026,12,21,18,44,,UTC+8,2.36
2026,12,22,2,0,,UTC+8,0.66
2026,12,22,8,57,,UTC+8,1.5
2026,12,22,12,9,,UTC+8,1.33
2026,12,22,19,22,,UTC+8,2.54
2026,12,23,2,51,,UTC+8,0.45
2026,12,23,10,0,,UTC+8,1.51
2026,12,23,12,54,,UTC+8,1.34
2026,12,23,20,8,,UTC+8,2.68
2026,12,24,3,42,,UTC+8,0.29
2026,12,24,10,52,,UTC+8,1.52
2026,12,24,13,44,,UTC+8,1.34
2026,12,24,21,1,,UTC+8,2.76
2026,12,25,4,31,,UTC+8,0.23
2026,12,25,11,39,,UTC+8,1.52
2026,12,25,14,40,,UTC+8,1.32
2026,12,25,21,56,,UTC+8,2.77
2026,12,26,5,19,,UTC+8,0.24
2026,12,26,12,24,,UTC+8,1.53
2026,12,26,15,39,,UTC+8,1.31
2026,12,26,22,50,,UTC+8,2.7
2026,12,27,6,5,,UTC+8,0.33
2026,12,27,13,9,,UTC+8,1.55
2026,12,27,16,35,,UTC+8,1.3
2026,12,27,23,44,,UTC+8,2.55
2026,12,28,6,47,,UTC+8,0.47
2026,12,28,13,55,,UTC+8,1.6
2026,12,28,17,32,,UTC+8,1.32
2026,12,29,0,40,,UTC+8,2.33
2026,12,29,7,27,,UTC+8,0.64
2026,12,29,14,42,,UTC+8,1.67
2026,12,29,18,30,,UTC+8,1.36
2026,12,30,1,42,,UTC+8,2.07
2026,12,30,8,3,,UTC+8,0.81
2026,12,30,15,32,,UTC+8,1.76
2026,12,30,19,40,,UTC+8,1.41
2026,12,31,2,58,,UTC+8,1.8
2026,12,31,8,39,,UTC+8,0.97
2026,12,31,16,22,,UTC+8,1.86
2026,12,31,21,37,,UTC+8,1.39
